7|38|19|32
7|39|19|39
7|40|19|30
7|41|19|35
7|43|19|35
7|44|19|38
7|54|19|30
7|56|19|40
7|57|19|37
7|58|19|36
7|59|19|39
7|60|19|38
7|62|19|35
7|63|19|34
7|64|19|33
7|66|19|36
7|68|19|31
7|69|19|31
7|70|19|33
7|73|19|31
7|74|19|31
7|75|19|32
7|79|19|30
7|81|19|38
7|82|19|37
7|84|19|34
7|85|19|38
7|87|19|32
7|88|19|31
7|90|19|38
7|92|19|33
7|95|19|38
7|96|19|36
7|98|19|39
7|99|19|37
7|101|19|34
7|102|19|37
7|105|19|39
7|106|19|32
7|110|19|37
7|111|19|34
7|112|19|37
7|114|19|31
7|116|19|33
7|117|19|35
7|119|19|32
7|121|19|33
7|122|19|38
7|128|19|39
7|129|19|40
7|130|19|38
7|136|19|32
7|137|19|39
7|139|19|39
7|140|19|39
7|141|19|32
7|142|19|30
7|144|19|39
7|145|19|31
7|147|19|39
7|148|19|39
11|4|27|38
11|18|27|39
11|23|27|39
11|32|27|38
11|33|27|40
11|34|27|39
11|39|27|39
11|44|27|38
11|56|27|40
11|59|27|39
11|60|27|38
11|81|27|38
11|85|27|38
11|90|27|38
11|95|27|38
11|98|27|39
11|105|27|39
11|122|27|38
11|128|27|39
11|129|27|40
11|130|27|38
11|137|27|39
11|139|27|39
11|140|27|39
11|144|27|39
11|147|27|39
11|148|27|39
12|3|24|35
12|4|24|38
12|8|24|36
12|9|24|35
12|13|24|35
12|18|24|39
12|20|24|37
12|23|24|39
12|28|24|37
12|32|24|38
12|33|24|40
12|34|24|39
12|39|24|39
12|41|24|35
12|43|24|35
12|44|24|38
12|56|24|40
12|57|24|37
12|58|24|36
12|59|24|39
12|60|24|38
12|62|24|35
12|66|24|36
12|81|24|38
12|82|24|37
12|85|24|38
12|90|24|38
12|95|24|38
12|96|24|36
12|98|24|39
12|99|24|37
12|102|24|37
12|105|24|39
12|110|24|37
12|112|24|37
12|117|24|35
12|122|24|38
12|128|24|39
12|129|24|40
12|130|24|38
12|137|24|39
12|139|24|39
12|140|24|39
12|144|24|39
12|147|24|39
12|148|24|39
14|3|19|35
14|4|19|38
14|8|19|36
14|9|19|35
14|10|19|30
14|13|19|35
14|18|19|39
14|20|19|37
14|21|19|30
14|23|19|39
14|28|19|37
14|29|19|34
14|30|19|31
14|32|19|38
14|33|19|40
14|34|19|39
14|36|19|34
14|38|19|32
14|39|19|39
14|40|19|30
14|41|19|35
14|43|19|35
14|44|19|38
14|54|19|30
14|56|19|40
14|57|19|37
14|58|19|36
14|59|19|39
14|60|19|38
14|62|19|35
14|63|19|34
14|64|19|33
14|66|19|36
14|68|19|31
14|69|19|31
14|70|19|33
14|73|19|31
14|74|19|31
14|75|19|32
14|79|19|30
14|81|19|38
14|82|19|37
14|84|19|34
14|85|19|38
14|87|19|32
14|88|19|31
14|90|19|38
14|92|19|33
14|95|19|38
14|96|19|36
14|98|19|39
14|99|19|37
14|101|19|34
14|102|19|37
14|105|19|39
14|106|19|32
14|110|19|37
14|111|19|34
14|112|19|37
14|114|19|31
14|116|19|33
14|117|19|35
14|119|19|32
14|121|19|33
14|122|19|38
14|128|19|39
14|129|19|40
14|130|19|38
14|136|19|32
14|137|19|39
14|139|19|39
14|140|19|39
14|141|19|32
14|142|19|30
14|144|19|39
14|145|19|31
14|147|19|39
14|148|19|39
15|3|21|35
15|4|21|38
15|8|21|36
15|9|21|35
15|13|21|35
15|18|21|39
15|20|21|37
15|23|21|39
15|28|21|37
15|29|21|34
15|32|21|38
15|33|21|40
15|34|21|39
15|36|21|34
15|38|21|32
15|39|21|39
15|41|21|35
15|43|21|35
15|44|21|38
15|56|21|40
15|57|21|37
15|58|21|36
15|59|21|39
15|60|21|38
15|62|21|35
15|63|21|34
15|64|21|33
15|66|21|36
15|70|21|33
15|75|21|32
15|81|21|38
15|82|21|37
15|84|21|34
15|85|21|38
15|87|21|32
15|90|21|38
15|92|21|33
15|95|21|38
15|96|21|36
15|98|21|39
15|99|21|37
15|101|21|34
15|102|21|37
15|105|21|39
15|106|21|32
15|110|21|37
15|111|21|34
15|112|21|37
15|116|21|33
15|117|21|35
15|119|21|32
15|121|21|33
15|122|21|38
15|128|21|39
15|129|21|40
15|130|21|38
15|136|21|32
15|137|21|39
15|139|21|39
15|140|21|39
15|141|21|32
15|144|21|39
15|147|21|39
15|148|21|39
16|33|29|40
16|56|29|40
16|129|29|40
17|3|20|35
17|4|20|38
17|8|20|36
17|9|20|35
17|13|20|35
17|18|20|39
17|20|20|37
17|23|20|39
17|28|20|37
17|29|20|34
17|30|20|31
17|32|20|38
17|33|20|40
17|34|20|39
17|36|20|34
17|38|20|32
17|39|20|39
17|41|20|35
17|43|20|35
17|44|20|38
17|56|20|40
17|57|20|37
17|58|20|36
17|59|20|39
17|60|20|38
17|62|20|35
17|63|20|34
17|64|20|33
17|66|20|36
17|68|20|31
17|69|20|31
17|70|20|33
17|73|20|31
17|74|20|31
17|75|20|32
17|81|20|38
17|82|20|37
17|84|20|34
17|85|20|38
17|87|20|32
17|88|20|31
17|90|20|38
17|92|20|33
17|95|20|38
17|96|20|36
17|98|20|39
17|99|20|37
17|101|20|34
17|102|20|37
17|105|20|39
17|106|20|32
17|110|20|37
17|111|20|34
17|112|20|37
17|114|20|31
17|116|20|33
17|117|20|35
17|119|20|32
17|121|20|33
17|122|20|38
17|128|20|39
17|129|20|40
17|130|20|38
17|136|20|32
17|137|20|39
17|139|20|39
17|140|20|39
17|141|20|32
17|144|20|39
17|145|20|31
17|147|20|39
17|148|20|39
19|4|26|38
19|18|26|39
19|20|26|37
19|23|26|39
19|28|26|37
19|32|26|38
19|33|26|40
19|34|26|39
19|39|26|39
19|44|26|38
19|56|26|40
19|57|26|37
19|59|26|39
19|60|26|38
19|81|26|38
19|82|26|37
19|85|26|38
19|90|26|38
19|95|26|38
19|98|26|39
19|99|26|37
19|102|26|37
19|105|26|39
19|110|26|37
19|112|26|37
19|122|26|38
19|128|26|39
19|129|26|40
19|130|26|38
19|137|26|39
19|139|26|39
19|140|26|39
19|144|26|39
19|147|26|39
19|148|26|39
22|3|22|35
22|4|22|38
22|8|22|36
22|9|22|35
22|13|22|35
22|18|22|39
22|20|22|37
22|23|22|39
22|28|22|37
22|29|22|34
22|32|22|38
22|33|22|40
22|34|22|39
22|36|22|34
22|39|22|39
22|41|22|35
22|43|22|35
22|44|22|38
22|56|22|40
22|57|22|37
22|58|22|36
22|59|22|39
22|60|22|38
22|62|22|35
22|63|22|34
22|64|22|33
22|66|22|36
22|70|22|33
22|81|22|38
22|82|22|37
22|84|22|34
22|85|22|38
22|90|22|38
22|92|22|33
22|95|22|38
22|96|22|36
22|98|22|39
22|99|22|37
22|101|22|34
22|102|22|37
22|105|22|39
22|110|22|37
22|111|22|34
22|112|22|37
22|116|22|33
22|117|22|35
22|121|22|33
22|122|22|38
22|128|22|39
22|129|22|40
22|130|22|38
22|137|22|39
22|139|22|39
22|140|22|39
22|144|22|39
22|147|22|39
22|148|22|39
24|3|24|35
24|4|24|38
24|8|24|36
24|9|24|35
24|13|24|35
24|18|24|39
24|20|24|37
24|23|24|39
24|28|24|37
24|32|24|38
24|33|24|40
24|34|24|39
24|39|24|39
24|41|24|35
24|43|24|35
24|44|24|38
24|56|24|40
24|57|24|37
24|58|24|36
24|59|24|39
24|60|24|38
24|62|24|35
24|66|24|36
24|81|24|38
24|82|24|37
24|85|24|38
24|90|24|38
24|95|24|38
24|96|24|36
24|98|24|39
24|99|24|37
24|102|24|37
24|105|24|39
24|110|24|37
24|112|24|37
24|117|24|35
24|122|24|38
24|128|24|39
24|129|24|40
24|130|24|38
24|137|24|39
24|139|24|39
24|140|24|39
24|144|24|39
24|147|24|39
24|148|24|39
25|18|28|39
25|23|28|39
25|33|28|40
25|34|28|39
25|39|28|39
25|56|28|40
25|59|28|39
25|98|28|39
25|105|28|39
25|128|28|39
25|129|28|40
25|137|28|39
25|139|28|39
25|140|28|39
25|144|28|39
25|147|28|39
25|148|28|39
26|4|27|38
26|18|27|39
26|23|27|39
26|32|27|38
26|33|27|40
26|34|27|39
26|39|27|39
26|44|27|38
26|56|27|40
26|59|27|39
26|60|27|38
26|81|27|38
26|85|27|38
26|90|27|38
26|95|27|38
26|98|27|39
26|105|27|39
26|122|27|38
26|128|27|39
26|129|27|40
26|130|27|38
26|137|27|39
26|139|27|39
26|140|27|39
26|144|27|39
26|147|27|39
26|148|27|39
27|4|27|38
27|18|27|39
27|23|27|39
27|32|27|38
27|33|27|40
27|34|27|39
27|39|27|39
27|44|27|38
27|56|27|40
27|59|27|39
27|60|27|38
27|81|27|38
27|85|27|38
27|90|27|38
27|95|27|38
27|98|27|39
27|105|27|39
27|122|27|38
27|128|27|39
27|129|27|40
27|130|27|38
27|137|27|39
27|139|27|39
27|140|27|39
27|144|27|39
27|147|27|39
27|148|27|39
31|3|20|35
31|4|20|38
31|8|20|36
31|9|20|35
31|13|20|35
31|18|20|39
31|20|20|37
31|23|20|39
31|28|20|37
31|29|20|34
31|30|20|31
31|32|20|38
31|33|20|40
31|34|20|39
31|36|20|34
31|38|20|32
31|39|20|39
31|41|20|35
31|43|20|35
31|44|20|38
31|56|20|40
31|57|20|37
31|58|20|36
31|59|20|39
31|60|20|38
31|62|20|35
31|63|20|34
31|64|20|33
31|66|20|36
31|68|20|31
31|69|20|31
31|70|20|33
31|73|20|31
31|74|20|31
31|75|20|32
31|81|20|38
31|82|20|37
31|84|20|34
31|85|20|38
31|87|20|32
31|88|20|31
31|90|20|38
31|92|20|33
31|95|20|38
31|96|20|36
31|98|20|39
31|99|20|37
31|101|20|34
31|102|20|37
31|105|20|39
31|106|20|32
31|110|20|37
31|111|20|34
31|112|20|37
31|114|20|31
31|116|20|33
31|117|20|35
31|119|20|32
31|121|20|33
31|122|20|38
31|128|20|39
31|129|20|40
31|130|20|38
31|136|20|32
31|137|20|39
31|139|20|39
31|140|20|39
31|141|20|32
31|144|20|39
31|145|20|31
31|147|20|39
31|148|20|39
35|3|21|35
35|4|21|38
35|8|21|36
35|9|21|35
35|13|21|35
35|18|21|39
35|20|21|37
35|23|21|39
35|28|21|37
35|29|21|34
35|32|21|38
35|33|21|40
35|34|21|39
35|36|21|34
35|38|21|32
35|39|21|39
35|41|21|35
35|43|21|35
35|44|21|38
35|56|21|40
35|57|21|37
35|58|21|36
35|59|21|39
35|60|21|38
35|62|21|35
35|63|21|34
35|64|21|33
35|66|21|36
35|70|21|33
35|75|21|32
35|81|21|38
35|82|21|37
35|84|21|34
35|85|21|38
35|87|21|32
35|90|21|38
35|92|21|33
35|95|21|38
35|96|21|36
35|98|21|39
35|99|21|37
35|101|21|34
35|102|21|37
35|105|21|39
35|106|21|32
35|110|21|37
35|111|21|34
35|112|21|37
35|116|21|33
35|117|21|35
35|119|21|32
35|121|21|33
35|122|21|38
35|128|21|39
35|129|21|40
35|130|21|38
35|136|21|32
35|137|21|39
35|139|21|39
35|140|21|39
35|141|21|32
35|144|21|39
35|147|21|39
35|148|21|39
37|18|28|39
37|23|28|39
37|33|28|40
37|34|28|39
37|39|28|39
37|56|28|40
37|59|28|39
37|98|28|39
37|105|28|39
37|128|28|39
37|129|28|40
37|137|28|39
37|139|28|39
37|140|28|39
37|144|28|39
37|147|28|39
37|148|28|39
42|3|24|35
42|4|24|38
42|8|24|36
42|9|24|35
42|13|24|35
42|18|24|39
42|20|24|37
42|23|24|39
42|28|24|37
42|32|24|38
42|33|24|40
42|34|24|39
42|39|24|39
42|41|24|35
42|43|24|35
42|44|24|38
42|56|24|40
42|57|24|37
42|58|24|36
42|59|24|39
42|60|24|38
42|62|24|35
42|66|24|36
42|81|24|38
42|82|24|37
42|85|24|38
42|90|24|38
42|95|24|38
42|96|24|36
42|98|24|39
42|99|24|37
42|102|24|37
42|105|24|39
42|110|24|37
42|112|24|37
42|117|24|35
42|122|24|38
42|128|24|39
42|129|24|40
42|130|24|38
42|137|24|39
42|139|24|39
42|140|24|39
42|144|24|39
42|147|24|39
42|148|24|39
45|3|20|35
45|4|20|38
45|8|20|36
45|9|20|35
45|13|20|35
45|18|20|39
45|20|20|37
45|23|20|39
45|28|20|37
45|29|20|34
45|30|20|31
45|32|20|38
45|33|20|40
45|34|20|39
45|36|20|34
45|38|20|32
45|39|20|39
45|41|20|35
45|43|20|35
45|44|20|38
45|56|20|40
45|57|20|37
45|58|20|36
45|59|20|39
45|60|20|38
45|62|20|35
45|63|20|34
45|64|20|33
45|66|20|36
45|68|20|31
45|69|20|31
45|70|20|33
45|73|20|31
45|74|20|31
45|75|20|32
45|81|20|38
45|82|20|37
45|84|20|34
45|85|20|38
45|87|20|32
45|88|20|31
45|90|20|38
45|92|20|33
45|95|20|38
45|96|20|36
45|98|20|39
45|99|20|37
45|101|20|34
45|102|20|37
45|105|20|39
45|106|20|32
45|110|20|37
45|111|20|34
45|112|20|37
45|114|20|31
45|116|20|33
45|117|20|35
45|119|20|32
45|121|20|33
45|122|20|38
45|128|20|39
45|129|20|40
45|130|20|38
45|136|20|32
45|137|20|39
45|139|20|39
45|140|20|39
45|141|20|32
45|144|20|39
45|145|20|31
45|147|20|39
45|148|20|39
46|4|26|38
46|18|26|39
46|20|26|37
46|23|26|39
46|28|26|37
46|32|26|38
46|33|26|40
46|34|26|39
46|39|26|39
46|44|26|38
46|56|26|40
46|57|26|37
46|59|26|39
46|60|26|38
46|81|26|38
46|82|26|37
46|85|26|38
46|90|26|38
46|95|26|38
46|98|26|39
46|99|26|37
46|102|26|37
46|105|26|39
46|110|26|37
46|112|26|37
46|122|26|38
46|128|26|39
46|129|26|40
46|130|26|38
46|137|26|39
46|139|26|39
46|140|26|39
46|144|26|39
46|147|26|39
46|148|26|39
47|3|19|35
47|4|19|38
47|8|19|36
47|9|19|35
47|10|19|30
47|13|19|35
47|18|19|39
47|20|19|37
47|21|19|30
47|23|19|39
47|28|19|37
47|29|19|34
47|30|19|31
47|32|19|38
47|33|19|40
47|34|19|39
47|36|19|34
47|38|19|32
47|39|19|39
47|40|19|30
47|41|19|35
47|43|19|35
47|44|19|38
47|54|19|30
47|56|19|40
47|57|19|37
47|58|19|36
47|59|19|39
47|60|19|38
47|62|19|35
47|63|19|34
47|64|19|33
47|66|19|36
47|68|19|31
47|69|19|31
47|70|19|33
47|73|19|31
47|74|19|31
47|75|19|32
47|79|19|30
47|81|19|38
47|82|19|37
47|84|19|34
47|85|19|38
47|87|19|32
47|88|19|31
47|90|19|38
47|92|19|33
47|95|19|38
47|96|19|36
47|98|19|39
47|99|19|37
47|101|19|34
47|102|19|37
47|105|19|39
47|106|19|32
47|110|19|37
47|111|19|34
47|112|19|37
47|114|19|31
47|116|19|33
47|117|19|35
47|119|19|32
47|121|19|33
47|122|19|38
47|128|19|39
47|129|19|40
47|130|19|38
47|136|19|32
47|137|19|39
47|139|19|39
47|140|19|39
47|141|19|32
47|142|19|30
47|144|19|39
47|145|19|31
47|147|19|39
47|148|19|39
48|3|22|35
48|4|22|38
48|8|22|36
48|9|22|35
48|13|22|35
48|18|22|39
48|20|22|37
48|23|22|39
48|28|22|37
48|29|22|34
48|32|22|38
48|33|22|40
48|34|22|39
48|36|22|34
48|39|22|39
48|41|22|35
48|43|22|35
48|44|22|38
48|56|22|40
48|57|22|37
48|58|22|36
48|59|22|39
48|60|22|38
48|62|22|35
48|63|22|34
48|64|22|33
48|66|22|36
48|70|22|33
48|81|22|38
48|82|22|37
48|84|22|34
48|85|22|38
48|90|22|38
48|92|22|33
48|95|22|38
48|96|22|36
48|98|22|39
48|99|22|37
48|101|22|34
48|102|22|37
48|105|22|39
48|110|22|37
48|111|22|34
48|112|22|37
48|116|22|33
48|117|22|35
48|121|22|33
48|122|22|38
48|128|22|39
48|129|22|40
48|130|22|38
48|137|22|39
48|139|22|39
48|140|22|39
48|144|22|39
48|147|22|39
48|148|22|39
49|3|22|35
49|4|22|38
49|8|22|36
49|9|22|35
49|13|22|35
49|18|22|39
49|20|22|37
49|23|22|39
49|28|22|37
49|29|22|34
49|32|22|38
49|33|22|40
49|34|22|39
49|36|22|34
49|39|22|39
49|41|22|35
49|43|22|35
49|44|22|38
49|56|22|40
49|57|22|37
49|58|22|36
49|59|22|39
49|60|22|38
49|62|22|35
49|63|22|34
49|64|22|33
49|66|22|36
49|70|22|33
49|81|22|38
49|82|22|37
49|84|22|34
49|85|22|38
49|90|22|38
49|92|22|33
49|95|22|38
49|96|22|36
49|98|22|39
49|99|22|37
49|101|22|34
49|102|22|37
49|105|22|39
49|110|22|37
49|111|22|34
49|112|22|37
49|116|22|33
49|117|22|35
49|121|22|33
49|122|22|38
49|128|22|39
49|129|22|40
49|130|22|38
49|137|22|39
49|139|22|39
49|140|22|39
49|144|22|39
49|147|22|39
49|148|22|39
50|3|20|35
50|4|20|38
50|8|20|36
50|9|20|35
50|13|20|35
50|18|20|39
50|20|20|37
50|23|20|39
50|28|20|37
50|29|20|34
50|30|20|31
50|32|20|38
50|33|20|40
50|34|20|39
50|36|20|34
50|38|20|32
50|39|20|39
50|41|20|35
50|43|20|35
50|44|20|38
50|56|20|40
50|57|20|37
50|58|20|36
50|59|20|39
50|60|20|38
50|62|20|35
50|63|20|34
50|64|20|33
50|66|20|36
50|68|20|31
50|69|20|31
50|70|20|33
50|73|20|31
50|74|20|31
50|75|20|32
50|81|20|38
50|82|20|37
50|84|20|34
50|85|20|38
50|87|20|32
50|88|20|31
50|90|20|38
50|92|20|33
50|95|20|38
50|96|20|36
50|98|20|39
50|99|20|37
50|101|20|34
50|102|20|37
50|105|20|39
50|106|20|32
50|110|20|37
50|111|20|34
50|112|20|37
50|114|20|31
50|116|20|33
50|117|20|35
50|119|20|32
50|121|20|33
50|122|20|38
50|128|20|39
50|129|20|40
50|130|20|38
50|136|20|32
50|137|20|39
50|139|20|39
50|140|20|39
50|141|20|32
50|144|20|39
50|145|20|31
50|147|20|39
50|148|20|39
51|18|28|39
51|23|28|39
51|33|28|40
51|34|28|39
51|39|28|39
51|56|28|40
51|59|28|39
51|98|28|39
51|105|28|39
51|128|28|39
51|129|28|40
51|137|28|39
51|139|28|39
51|140|28|39
51|144|28|39
51|147|28|39
51|148|28|39
52|3|23|35
52|4|23|38
52|8|23|36
52|9|23|35
52|13|23|35
52|18|23|39
52|20|23|37
52|23|23|39
52|28|23|37
52|29|23|34
52|32|23|38
52|33|23|40
52|34|23|39
52|36|23|34
52|39|23|39
52|41|23|35
52|43|23|35
52|44|23|38
52|56|23|40
52|57|23|37
52|58|23|36
52|59|23|39
52|60|23|38
52|62|23|35
52|63|23|34
52|66|23|36
52|81|23|38
52|82|23|37
52|84|23|34
52|85|23|38
52|90|23|38
52|95|23|38
52|96|23|36
52|98|23|39
52|99|23|37
52|101|23|34
52|102|23|37
52|105|23|39
52|110|23|37
52|111|23|34
52|112|23|37
52|117|23|35
52|122|23|38
52|128|23|39
52|129|23|40
52|130|23|38
52|137|23|39
52|139|23|39
52|140|23|39
52|144|23|39
52|147|23|39
52|148|23|39
53|3|21|35
53|4|21|38
53|8|21|36
53|9|21|35
53|13|21|35
53|18|21|39
53|20|21|37
53|23|21|39
53|28|21|37
53|29|21|34
53|32|21|38
53|33|21|40
53|34|21|39
53|36|21|34
53|38|21|32
53|39|21|39
53|41|21|35
53|43|21|35
53|44|21|38
53|56|21|40
53|57|21|37
53|58|21|36
53|59|21|39
53|60|21|38
53|62|21|35
53|63|21|34
53|64|21|33
53|66|21|36
53|70|21|33
53|75|21|32
53|81|21|38
53|82|21|37
53|84|21|34
53|85|21|38
53|87|21|32
53|90|21|38
53|92|21|33
53|95|21|38
53|96|21|36
53|98|21|39
53|99|21|37
53|101|21|34
53|102|21|37
53|105|21|39
53|106|21|32
53|110|21|37
53|111|21|34
53|112|21|37
53|116|21|33
53|117|21|35
53|119|21|32
53|121|21|33
53|122|21|38
53|128|21|39
53|129|21|40
53|130|21|38
53|136|21|32
53|137|21|39
53|139|21|39
53|140|21|39
53|141|21|32
53|144|21|39
53|147|21|39
53|148|21|39
55|4|26|38
55|18|26|39
55|20|26|37
55|23|26|39
55|28|26|37
55|32|26|38
55|33|26|40
55|34|26|39
55|39|26|39
55|44|26|38
55|56|26|40
55|57|26|37
55|59|26|39
55|60|26|38
55|81|26|38
55|82|26|37
55|85|26|38
55|90|26|38
55|95|26|38
55|98|26|39
55|99|26|37
55|102|26|37
55|105|26|39
55|110|26|37
55|112|26|37
55|122|26|38
55|128|26|39
55|129|26|40
55|130|26|38
55|137|26|39
55|139|26|39
55|140|26|39
55|144|26|39
55|147|26|39
55|148|26|39
61|33|29|40
61|56|29|40
61|129|29|40
65|3|22|35
65|4|22|38
65|8|22|36
65|9|22|35
65|13|22|35
65|18|22|39
65|20|22|37
65|23|22|39
65|28|22|37
65|29|22|34
65|32|22|38
65|33|22|40
65|34|22|39
65|36|22|34
65|39|22|39
65|41|22|35
65|43|22|35
65|44|22|38
65|56|22|40
65|57|22|37
65|58|22|36
65|59|22|39
65|60|22|38
65|62|22|35
65|63|22|34
65|64|22|33
65|66|22|36
65|70|22|33
65|81|22|38
65|82|22|37
65|84|22|34
65|85|22|38
65|90|22|38
65|92|22|33
65|95|22|38
65|96|22|36
65|98|22|39
65|99|22|37
65|101|22|34
65|102|22|37
65|105|22|39
65|110|22|37
65|111|22|34
65|112|22|37
65|116|22|33
65|117|22|35
65|121|22|33
65|122|22|38
65|128|22|39
65|129|22|40
65|130|22|38
65|137|22|39
65|139|22|39
65|140|22|39
65|144|22|39
65|147|22|39
65|148|22|39
67|3|20|35
67|4|20|38
67|8|20|36
67|9|20|35
67|13|20|35
67|18|20|39
67|20|20|37
67|23|20|39
67|28|20|37
67|29|20|34
67|30|20|31
67|32|20|38
67|33|20|40
67|34|20|39
67|36|20|34
67|38|20|32
67|39|20|39
67|41|20|35
67|43|20|35
67|44|20|38
67|56|20|40
67|57|20|37
67|58|20|36
67|59|20|39
67|60|20|38
67|62|20|35
67|63|20|34
67|64|20|33
67|66|20|36
67|68|20|31
67|69|20|31
67|70|20|33
67|73|20|31
67|74|20|31
67|75|20|32
67|81|20|38
67|82|20|37
67|84|20|34
67|85|20|38
67|87|20|32
67|88|20|31
67|90|20|38
67|92|20|33
67|95|20|38
67|96|20|36
67|98|20|39
67|99|20|37
67|101|20|34
67|102|20|37
67|105|20|39
67|106|20|32
67|110|20|37
67|111|20|34
67|112|20|37
67|114|20|31
67|116|20|33
67|117|20|35
67|119|20|32
67|121|20|33
67|122|20|38
67|128|20|39
67|129|20|40
67|130|20|38
67|136|20|32
67|137|20|39
67|139|20|39
67|140|20|39
67|141|20|32
67|144|20|39
67|145|20|31
67|147|20|39
67|148|20|39
71|4|25|38
71|8|25|36
71|18|25|39
71|20|25|37
71|23|25|39
71|28|25|37
71|32|25|38
71|33|25|40
71|34|25|39
71|39|25|39
71|44|25|38
71|56|25|40
71|57|25|37
71|58|25|36
71|59|25|39
71|60|25|38
71|66|25|36
71|81|25|38
71|82|25|37
71|85|25|38
71|90|25|38
71|95|25|38
71|96|25|36
71|98|25|39
71|99|25|37
71|102|25|37
71|105|25|39
71|110|25|37
71|112|25|37
71|122|25|38
71|128|25|39
71|129|25|40
71|130|25|38
71|137|25|39
71|139|25|39
71|140|25|39
71|144|25|39
71|147|25|39
71|148|25|39
72|4|26|38
72|18|26|39
72|20|26|37
72|23|26|39
72|28|26|37
72|32|26|38
72|33|26|40
72|34|26|39
72|39|26|39
72|44|26|38
72|56|26|40
72|57|26|37
72|59|26|39
72|60|26|38
72|81|26|38
72|82|26|37
72|85|26|38
72|90|26|38
72|95|26|38
72|98|26|39
72|99|26|37
72|102|26|37
72|105|26|39
72|110|26|37
72|112|26|37
72|122|26|38
72|128|26|39
72|129|26|40
72|130|26|38
72|137|26|39
72|139|26|39
72|140|26|39
72|144|26|39
72|147|26|39
72|148|26|39
76|3|19|35
76|4|19|38
76|8|19|36
76|9|19|35
76|10|19|30
76|13|19|35
76|18|19|39
76|20|19|37
76|21|19|30
76|23|19|39
76|28|19|37
76|29|19|34
76|30|19|31
76|32|19|38
76|33|19|40
76|34|19|39
76|36|19|34
76|38|19|32
76|39|19|39
76|40|19|30
76|41|19|35
76|43|19|35
76|44|19|38
76|54|19|30
76|56|19|40
76|57|19|37
76|58|19|36
76|59|19|39
76|60|19|38
76|62|19|35
76|63|19|34
76|64|19|33
76|66|19|36
76|68|19|31
76|69|19|31
76|70|19|33
76|73|19|31
76|74|19|31
76|75|19|32
76|79|19|30
76|81|19|38
76|82|19|37
76|84|19|34
76|85|19|38
76|87|19|32
76|88|19|31
76|90|19|38
76|92|19|33
76|95|19|38
76|96|19|36
76|98|19|39
76|99|19|37
76|101|19|34
76|102|19|37
76|105|19|39
76|106|19|32
76|110|19|37
76|111|19|34
76|112|19|37
