AfflaAr01|Arron|Afflalo|2007|2009|215|1985-11-15|SharpWa01|Walter|Sharpe|2008|2008|245|1986-7-18
AfflaAr01|Arron|Afflalo|2007|2009|215|1985-11-15|SinglSe01|Sean|Singletary|2008|2008|185|1985-9-6
AfflaAr01|Arron|Afflalo|2007|2009|215|1985-11-15|TayloMi01|Mike|Taylor|2008|2008|165|1986-1-21
AfflaAr01|Arron|Afflalo|2007|2009|215|1985-11-15|YueSu01|Sun|Yue|2008|2008|205|1985-11-6
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|AllreLa01|Lance|Allred|2007|2007|250|1981-2-2
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|DiazGu01|Guillermo|Diaz|2007|2007|192|1985-3-4
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|FazekNi01|Nick|Fazekas|2007|2007|235|1985-6-17
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|GreenTa01|Taurean|Green|2007|2007|177|1985-11-28
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|LangfKe01|Keith|Langford|2007|2007|208|1983-9-15
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|LasmeSt01|Stephane|Lasme|2007|2007|220|1982-12-17
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|NavarJu01|Juan Carlos|Navarro|2007|2007|170|1980-6-13
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|PerovKo01|Kosta|Perovic|2007|2007|240|1985-2-19
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|PowelKa01|Kasib|Powell|2007|2007|218|1981-3-18
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|StrawDJ01|DJ|Strawberry|2007|2007|204|1985-6-15
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|WashiDa01|Darius|Washington Jr|2007|2007|195|1985-12-6
AgerMa01|Maurice|Ager|2006|2008|202|1984-2-9|WatkiDa01|Darryl|Watkins|2007|2007|258|1984-11-8
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|AhearBl01|Blake|Ahearn|2007|2008|190|1984-5-27
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|AllreLa01|Lance|Allred|2007|2007|250|1981-2-2
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|AlmonMo01|Morris|Almond|2007|2008|225|1985-2-2
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|CrawfJo01|Joe|Crawford|2008|2008|207|1986-6-17
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|CrittJa01|Javaris|Crittenton|2007|2008|198|1987-12-31
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|DavidJe01|Jermareo|Davidson|2007|2008|230|1984-11-15
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|DiazGu01|Guillermo|Diaz|2007|2007|192|1985-3-4
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|FazekNi01|Nick|Fazekas|2007|2007|235|1985-6-17
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|GardnTh01|Thomas|Gardner|2007|2008|225|1985-2-8
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|GreenTa01|Taurean|Green|2007|2007|177|1985-11-28
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|HillSt01|Steven|Hill|2008|2008|248|1985-11-14
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|JeffeDo01|Dontell|Jefferson|2008|2008|195|1983-12-15
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|JohnsTr01|Trey|Johnson|2008|2008|218|1984-7-30
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|KurzRo01|Rob|Kurz|2008|2008|232|1985-3-5
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|LangfKe01|Keith|Langford|2007|2007|208|1983-9-15
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|LasmeSt01|Stephane|Lasme|2007|2007|220|1982-12-17
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|NavarJu01|Juan Carlos|Navarro|2007|2007|170|1980-6-13
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|NelsoDe01|DeMarcus|Nelson|2008|2008|200|1985-11-2
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|NichoDe01|Demetris|Nichols|2007|2008|216|1984-9-4
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|PerovKo01|Kosta|Perovic|2007|2007|240|1985-2-19
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|PowelKa01|Kasib|Powell|2007|2007|218|1981-3-18
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|PruitGa01|Gabe|Pruitt|2007|2008|170|1986-4-19
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|SambCh01|Cheick|Samb|2007|2008|195|1984-10-22
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|SharpWa01|Walter|Sharpe|2008|2008|245|1986-7-18
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|SimsCo01|Courtney|Sims|2007|2008|245|1983-10-21
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|SinglSe01|Sean|Singletary|2008|2008|185|1985-9-6
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|StrawDJ01|DJ|Strawberry|2007|2007|204|1985-6-15
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|TayloMi01|Mike|Taylor|2008|2008|165|1986-1-21
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|WashiDa01|Darius|Washington Jr|2007|2007|195|1985-12-6
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|WatkiDa01|Darryl|Watkins|2007|2007|258|1984-11-8
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|WilliMa04|Marcus|Williams|2007|2008|205|1986-11-18
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|WrighBr03|Brandan|Wright|2007|2008|205|1987-10-5
AldriLa01|LaMarcus|Aldridge|2006|2009|240|1985-7-19|YueSu01|Sun|Yue|2008|2008|205|1985-11-6
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|AhearBl01|Blake|Ahearn|2007|2008|190|1984-5-27
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|AllreLa01|Lance|Allred|2007|2007|250|1981-2-2
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|AlmonMo01|Morris|Almond|2007|2008|225|1985-2-2
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|CrawfJo01|Joe|Crawford|2008|2008|207|1986-6-17
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|CrittJa01|Javaris|Crittenton|2007|2008|198|1987-12-31
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|DavidJe01|Jermareo|Davidson|2007|2008|230|1984-11-15
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|DiazGu01|Guillermo|Diaz|2007|2007|192|1985-3-4
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|FazekNi01|Nick|Fazekas|2007|2007|235|1985-6-17
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|GardnTh01|Thomas|Gardner|2007|2008|225|1985-2-8
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|GreenTa01|Taurean|Green|2007|2007|177|1985-11-28
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|HillSt01|Steven|Hill|2008|2008|248|1985-11-14
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|JeffeDo01|Dontell|Jefferson|2008|2008|195|1983-12-15
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|JohnsTr01|Trey|Johnson|2008|2008|218|1984-7-30
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|KurzRo01|Rob|Kurz|2008|2008|232|1985-3-5
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|LangfKe01|Keith|Langford|2007|2007|208|1983-9-15
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|LasmeSt01|Stephane|Lasme|2007|2007|220|1982-12-17
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|NavarJu01|Juan Carlos|Navarro|2007|2007|170|1980-6-13
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|NelsoDe01|DeMarcus|Nelson|2008|2008|200|1985-11-2
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|NichoDe01|Demetris|Nichols|2007|2008|216|1984-9-4
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|PerovKo01|Kosta|Perovic|2007|2007|240|1985-2-19
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|PowelKa01|Kasib|Powell|2007|2007|218|1981-3-18
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|PruitGa01|Gabe|Pruitt|2007|2008|170|1986-4-19
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|SambCh01|Cheick|Samb|2007|2008|195|1984-10-22
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|SharpWa01|Walter|Sharpe|2008|2008|245|1986-7-18
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|SimsCo01|Courtney|Sims|2007|2008|245|1983-10-21
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|SinglSe01|Sean|Singletary|2008|2008|185|1985-9-6
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|StrawDJ01|DJ|Strawberry|2007|2007|204|1985-6-15
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|TayloMi01|Mike|Taylor|2008|2008|165|1986-1-21
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|WashiDa01|Darius|Washington Jr|2007|2007|195|1985-12-6
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|WatkiDa01|Darryl|Watkins|2007|2007|258|1984-11-8
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|WilliMa04|Marcus|Williams|2007|2008|205|1986-11-18
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|WrighBr03|Brandan|Wright|2007|2008|205|1987-10-5
AmundLo01|Louis|Amundson|2006|2009|225|1982-12-7|YueSu01|Sun|Yue|2008|2008|205|1985-11-6
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|CrawfJo01|Joe|Crawford|2008|2008|207|1986-6-17
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|HillSt01|Steven|Hill|2008|2008|248|1985-11-14
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|JeffeDo01|Dontell|Jefferson|2008|2008|195|1983-12-15
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|JohnsTr01|Trey|Johnson|2008|2008|218|1984-7-30
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|KurzRo01|Rob|Kurz|2008|2008|232|1985-3-5
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|NelsoDe01|DeMarcus|Nelson|2008|2008|200|1985-11-2
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|SharpWa01|Walter|Sharpe|2008|2008|245|1986-7-18
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|SinglSe01|Sean|Singletary|2008|2008|185|1985-9-6
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|TayloMi01|Mike|Taylor|2008|2008|165|1986-1-21
AnthoJo01|Joel|Anthony|2007|2009|260|1982-8-9|YueSu01|Sun|Yue|2008|2008|205|1985-11-6
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|AhearBl01|Blake|Ahearn|2007|2008|190|1984-5-27
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|AllreLa01|Lance|Allred|2007|2007|250|1981-2-2
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|AlmonMo01|Morris|Almond|2007|2008|225|1985-2-2
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|CrawfJo01|Joe|Crawford|2008|2008|207|1986-6-17
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|CrittJa01|Javaris|Crittenton|2007|2008|198|1987-12-31
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|DavidJe01|Jermareo|Davidson|2007|2008|230|1984-11-15
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|DiazGu01|Guillermo|Diaz|2007|2007|192|1985-3-4
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|FazekNi01|Nick|Fazekas|2007|2007|235|1985-6-17
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|GardnTh01|Thomas|Gardner|2007|2008|225|1985-2-8
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|GreenTa01|Taurean|Green|2007|2007|177|1985-11-28
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|HillSt01|Steven|Hill|2008|2008|248|1985-11-14
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|JeffeDo01|Dontell|Jefferson|2008|2008|195|1983-12-15
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|JohnsTr01|Trey|Johnson|2008|2008|218|1984-7-30
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|KurzRo01|Rob|Kurz|2008|2008|232|1985-3-5
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|LangfKe01|Keith|Langford|2007|2007|208|1983-9-15
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|LasmeSt01|Stephane|Lasme|2007|2007|220|1982-12-17
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|NavarJu01|Juan Carlos|Navarro|2007|2007|170|1980-6-13
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|NelsoDe01|DeMarcus|Nelson|2008|2008|200|1985-11-2
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|NichoDe01|Demetris|Nichols|2007|2008|216|1984-9-4
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|PerovKo01|Kosta|Perovic|2007|2007|240|1985-2-19
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|PowelKa01|Kasib|Powell|2007|2007|218|1981-3-18
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|PruitGa01|Gabe|Pruitt|2007|2008|170|1986-4-19
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|SambCh01|Cheick|Samb|2007|2008|195|1984-10-22
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|SharpWa01|Walter|Sharpe|2008|2008|245|1986-7-18
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|SimsCo01|Courtney|Sims|2007|2008|245|1983-10-21
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|SinglSe01|Sean|Singletary|2008|2008|185|1985-9-6
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|StrawDJ01|DJ|Strawberry|2007|2007|204|1985-6-15
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|TayloMi01|Mike|Taylor|2008|2008|165|1986-1-21
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|WashiDa01|Darius|Washington Jr|2007|2007|195|1985-12-6
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|WatkiDa01|Darryl|Watkins|2007|2007|258|1984-11-8
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|WilliMa04|Marcus|Williams|2007|2008|205|1986-11-18
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|WrighBr03|Brandan|Wright|2007|2008|205|1987-10-5
ArmstHi01|Hilton|Armstrong|2006|2009|235|1984-11-23|YueSu01|Sun|Yue|2008|2008|205|1985-11-6
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|AhearBl01|Blake|Ahearn|2007|2008|190|1984-5-27
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|AllreLa01|Lance|Allred|2007|2007|250|1981-2-2
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|AlmonMo01|Morris|Almond|2007|2008|225|1985-2-2
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|CrawfJo01|Joe|Crawford|2008|2008|207|1986-6-17
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|CrittJa01|Javaris|Crittenton|2007|2008|198|1987-12-31
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|DavidJe01|Jermareo|Davidson|2007|2008|230|1984-11-15
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|DiazGu01|Guillermo|Diaz|2007|2007|192|1985-3-4
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|FazekNi01|Nick|Fazekas|2007|2007|235|1985-6-17
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|GardnTh01|Thomas|Gardner|2007|2008|225|1985-2-8
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|GreenTa01|Taurean|Green|2007|2007|177|1985-11-28
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|HillSt01|Steven|Hill|2008|2008|248|1985-11-14
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|JeffeDo01|Dontell|Jefferson|2008|2008|195|1983-12-15
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|JohnsTr01|Trey|Johnson|2008|2008|218|1984-7-30
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|KurzRo01|Rob|Kurz|2008|2008|232|1985-3-5
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|LangfKe01|Keith|Langford|2007|2007|208|1983-9-15
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|LasmeSt01|Stephane|Lasme|2007|2007|220|1982-12-17
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|NavarJu01|Juan Carlos|Navarro|2007|2007|170|1980-6-13
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|NelsoDe01|DeMarcus|Nelson|2008|2008|200|1985-11-2
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|NichoDe01|Demetris|Nichols|2007|2008|216|1984-9-4
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|PerovKo01|Kosta|Perovic|2007|2007|240|1985-2-19
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|PowelKa01|Kasib|Powell|2007|2007|218|1981-3-18
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|PruitGa01|Gabe|Pruitt|2007|2008|170|1986-4-19
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|SambCh01|Cheick|Samb|2007|2008|195|1984-10-22
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|SharpWa01|Walter|Sharpe|2008|2008|245|1986-7-18
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|SimsCo01|Courtney|Sims|2007|2008|245|1983-10-21
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|SinglSe01|Sean|Singletary|2008|2008|185|1985-9-6
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|StrawDJ01|DJ|Strawberry|2007|2007|204|1985-6-15
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|TayloMi01|Mike|Taylor|2008|2008|165|1986-1-21
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|WashiDa01|Darius|Washington Jr|2007|2007|195|1985-12-6
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|WatkiDa01|Darryl|Watkins|2007|2007|258|1984-11-8
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|WilliMa04|Marcus|Williams|2007|2008|205|1986-11-18
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|WrighBr03|Brandan|Wright|2007|2008|205|1987-10-5
AzubuKe01|Kelenna|Azubuike|2006|2009|220|1983-12-16|YueSu01|Sun|Yue|2008|2008|205|1985-11-6
BalkmRe01|Renaldo|Balkman|2006|2009|208|1984-7-14|AhearBl01|Blake|Ahearn|2007|2008|190|1984-5-27
